flight_id,from_city,to_city,datetime,cost,cancel_available,time_cancel_available
FL1417,Pleiku,Can Tho,2025-11-08 08:30,1400000,True,2025-11-08 03:30
FL6121,Phu Quoc,Pleiku,2025-11-08 13:15,1160000,True,2025-11-08 08:15
FL6903,Thanh Hoa,Hue,2025-11-09 20:15,1140000,False,
FL9136,Ho Chi Minh City,Can Tho,2025-11-09 17:30,1910000,False,
FL7012,Hue,Hai Phong,2025-11-09 06:30,620000,False,
FL1118,Buon Ma Thuot,Phu Quoc,2025-11-09 06:45,1190000,True,2025-11-09 03:45
FL9812,Thanh Hoa,Can Tho,2025-11-09 12:15,1280000,False,
FL3118,Can Tho,Ho Chi Minh City,2025-11-09 14:15,1920000,True,2025-11-09 08:15
FL2191,Vinh,Buon Ma Thuot,2025-11-09 09:30,1080000,True,2025-11-09 04:30
FL4212,Thanh Hoa,Can Tho,2025-11-09 08:30,1440000,False,
FL4426,Phu Quoc,Vinh,2025-11-09 17:30,1080000,False,
FL4811,Thanh Hoa,Can Tho,2025-11-09 16:00,1560000,True,2025-11-09 12:00
FL7941,Phu Quoc,Can Tho,2025-11-09 17:15,950000,True,2025-11-09 12:15
FL8065,Vinh,Buon Ma Thuot,2025-11-09 18:00,1500000,True,2025-11-09 13:00
FL5013,Phu Quoc,Vinh,2025-11-10 08:45,1790000,True,2025-11-10 02:45
FL7549,Da Nang,Hue,2025-11-10 07:00,1460000,True,2025-11-10 02:00
FL5735,Pleiku,Hai Phong,2025-11-10 08:30,600000,True,2025-11-10 06:30
FL9160,Quy Nhon,Can Tho,2025-11-10 14:15,920000,True,2025-11-10 11:15
FL8107,Pleiku,Can Tho,2025-11-10 06:30,1190000,False,
FL1669,Thanh Hoa,Hai Phong,2025-11-10 19:45,1500000,False,
FL3570,Can Tho,Buon Ma Thuot,2025-11-10 06:30,850000,True,2025-11-10 03:30
FL2060,Da Nang,Vinh,2025-11-10 18:00,1400000,False,
FL5010,Nha Trang,Quy Nhon,2025-11-10 19:15,1620000,False,
FL2554,Hue,Thanh Hoa,2025-11-11 19:45,1410000,True,2025-11-11 16:45
FL7347,Hai Phong,Da Nang,2025-11-11 09:15,1360000,False,
FL3653,Vinh,Pleiku,2025-11-11 16:45,1350000,True,2025-11-11 10:45
FL3726,Ho Chi Minh City,Nha Trang,2025-11-11 17:15,1590000,False,
FL7094,Nha Trang,Quy Nhon,2025-11-11 11:15,1010000,False,
FL1775,Ho Chi Minh City,Hue,2025-11-11 06:45,900000,False,
FL1025,Buon Ma Thuot,Ho Chi Minh City,2025-11-11 19:30,1010000,False,
FL2057,Hue,Nha Trang,2025-11-11 07:30,1980000,False,
FL1670,Hue,Quy Nhon,2025-11-11 07:15,1750000,True,2025-11-11 05:15
FL1420,Nha Trang,Pleiku,2025-11-11 13:30,610000,False,
FL5234,Ho Chi Minh City,Can Tho,2025-11-11 08:15,1620000,False,
FL2965,Can Tho,Nha Trang,2025-11-11 08:30,970000,False,
FL7299,Can Tho,Hanoi,2025-11-12 17:15,1630000,True,2025-11-12 11:15
FL5695,Pleiku,Can Tho,2025-11-12 09:00,1310000,True,2025-11-12 03:00
FL8609,Hanoi,Thanh Hoa,2025-11-12 06:30,1800000,False,
FL2639,Da Nang,Pleiku,2025-11-12 12:00,820000,False,
FL8420,Hue,Buon Ma Thuot,2025-11-12 18:00,680000,False,
FL7877,Ho Chi Minh City,Vinh,2025-11-12 16:45,1900000,True,2025-11-12 10:45
FL4361,Vinh,Hue,2025-11-12 19:45,810000,True,2025-11-12 14:45
FL1801,Vinh,Buon Ma Thuot,2025-11-13 06:45,950000,True,2025-11-13 03:45
FL8123,Da Nang,Ho Chi Minh City,2025-11-13 12:45,2000000,False,
FL1910,Hanoi,Can Tho,2025-11-13 20:45,830000,True,2025-11-13 18:45
FL6652,Hai Phong,Hanoi,2025-11-13 08:15,1180000,False,
FL7587,Vinh,Hai Phong,2025-11-13 14:30,930000,False,
FL3795,Thanh Hoa,Hanoi,2025-11-13 20:45,1420000,True,2025-11-13 17:45
FL7605,Buon Ma Thuot,Nha Trang,2025-11-13 16:15,1200000,False,
FL5632,Phu Quoc,Thanh Hoa,2025-11-14 08:30,1270000,False,
FL8526,Pleiku,Da Nang,2025-11-14 18:00,710000,True,2025-11-14 12:00
FL2553,Hai Phong,Quy Nhon,2025-11-14 19:30,1710000,True,2025-11-14 14:30
FL8560,Thanh Hoa,Hanoi,2025-11-14 12:00,1150000,True,2025-11-14 07:00
FL7567,Ho Chi Minh City,Quy Nhon,2025-11-14 18:30,720000,False,
FL2088,Thanh Hoa,Nha Trang,2025-11-14 20:30,830000,True,2025-11-14 14:30
FL4574,Vinh,Pleiku,2025-11-14 12:15,1810000,False,
FL7936,Phu Quoc,Hue,2025-11-14 15:15,1850000,True,2025-11-14 12:15
FL9525,Quy Nhon,Da Nang,2025-11-14 12:15,680000,True,2025-11-14 10:15
FL9739,Buon Ma Thuot,Can Tho,2025-11-14 13:15,1880000,False,
FL2915,Phu Quoc,Hai Phong,2025-11-14 06:00,1060000,False,
FL2682,Ho Chi Minh City,Vinh,2025-11-14 20:15,1030000,True,2025-11-14 18:15
FL5924,Pleiku,Thanh Hoa,2025-11-15 11:30,1360000,True,2025-11-15 06:30
FL6309,Nha Trang,Vinh,2025-11-15 14:00,1870000,True,2025-11-15 11:00
FL3051,Pleiku,Hue,2025-11-15 16:00,1220000,True,2025-11-15 14:00
FL3933,Hai Phong,Buon Ma Thuot,2025-11-15 19:45,700000,False,
FL8932,Phu Quoc,Vinh,2025-11-15 11:30,500000,False,
FL2506,Phu Quoc,Ho Chi Minh City,2025-11-15 11:00,1400000,False,
FL7531,Vinh,Nha Trang,2025-11-15 13:15,1030000,False,
FL7067,Hai Phong,Thanh Hoa,2025-11-16 13:15,1890000,True,2025-11-16 07:15
FL4715,Thanh Hoa,Hue,2025-11-16 06:15,1940000,False,
FL8085,Ho Chi Minh City,Hanoi,2025-11-16 08:45,590000,False,
FL8231,Nha Trang,Da Nang,2025-11-16 11:15,1790000,False,
FL4641,Buon Ma Thuot,Hue,2025-11-16 11:45,1290000,False,
FL4791,Hai Phong,Can Tho,2025-11-16 16:45,1210000,True,2025-11-16 11:45
FL3030,Pleiku,Phu Quoc,2025-11-16 12:15,1030000,True,2025-11-16 06:15
FL6739,Nha Trang,Phu Quoc,2025-11-16 17:30,810000,False,
FL8274,Hai Phong,Can Tho,2025-11-16 18:15,520000,True,2025-11-16 16:15
FL1839,Hai Phong,Hue,2025-11-16 09:45,1220000,False,
FL7268,Phu Quoc,Hai Phong,2025-11-16 14:00,1050000,True,2025-11-16 08:00
FL2514,Can Tho,Quy Nhon,2025-11-16 15:30,660000,False,
FL1487,Da Nang,Can Tho,2025-11-17 16:30,1420000,False,
FL5407,Ho Chi Minh City,Hanoi,2025-11-17 14:30,1900000,True,2025-11-17 11:30
FL8817,Can Tho,Vinh,2025-11-17 08:00,1060000,False,
FL1581,Phu Quoc,Da Nang,2025-11-17 06:15,500000,True,2025-11-17 03:15
FL6302,Quy Nhon,Pleiku,2025-11-17 18:15,1160000,False,
FL1220,Buon Ma Thuot,Phu Quoc,2025-11-17 13:15,1430000,True,2025-11-17 10:15
FL9760,Ho Chi Minh City,Da Nang,2025-11-18 15:00,860000,False,
FL8541,Quy Nhon,Hue,2025-11-18 08:15,1440000,False,
FL5667,Pleiku,Hanoi,2025-11-18 19:00,1920000,False,
FL7984,Vinh,Da Nang,2025-11-18 14:30,670000,True,2025-11-18 08:30
FL8506,Ho Chi Minh City,Hai Phong,2025-11-18 16:30,1510000,False,
FL9677,Pleiku,Hai Phong,2025-11-18 13:45,1820000,True,2025-11-18 11:45
FL8245,Hanoi,Ho Chi Minh City,2025-11-18 09:15,1650000,True,2025-11-18 04:15
FL4494,Ho Chi Minh City,Buon Ma Thuot,2025-11-18 08:00,1960000,False,
FL6418,Hue,Buon Ma Thuot,2025-11-18 19:00,1330000,True,2025-11-18 14:00
FL3434,Can Tho,Buon Ma Thuot,2025-11-19 19:15,1100000,True,2025-11-19 14:15
FL7275,Can Tho,Phu Quoc,2025-11-19 15:15,1510000,True,2025-11-19 10:15
FL5697,Hanoi,Da Nang,2025-11-19 11:00,1510000,False,
FL6285,Pleiku,Ho Chi Minh City,2025-11-19 17:15,1280000,False,
FL2679,Hai Phong,Pleiku,2025-11-19 07:30,680000,True,2025-11-19 02:30
FL6996,Pleiku,Phu Quoc,2025-11-19 19:15,1780000,True,2025-11-19 17:15
FL2422,Vinh,Can Tho,2025-11-19 08:30,850000,True,2025-11-19 02:30
FL2174,Buon Ma Thuot,Ho Chi Minh City,2025-11-19 18:30,1580000,True,2025-11-19 12:30
FL4984,Hanoi,Da Nang,2025-11-20 11:15,1960000,True,2025-11-20 09:15
FL9820,Ho Chi Minh City,Da Nang,2025-11-20 14:15,1710000,True,2025-11-20 09:15
FL9650,Ho Chi Minh City,Vinh,2025-11-20 20:45,1210000,False,
FL2945,Hue,Ho Chi Minh City,2025-11-20 13:15,1300000,False,
FL2788,Buon Ma Thuot,Vinh,2025-11-20 14:45,550000,True,2025-11-20 11:45
FL3945,Hai Phong,Hue,2025-11-20 19:00,1040000,False,
FL3913,Pleiku,Buon Ma Thuot,2025-11-21 19:45,790000,True,2025-11-21 15:45
FL9316,Hanoi,Nha Trang,2025-11-21 08:15,1370000,True,2025-11-21 03:15
FL9678,Phu Quoc,Can Tho,2025-11-21 14:30,720000,False,
FL2817,Buon Ma Thuot,Ho Chi Minh City,2025-11-21 08:00,1230000,False,
FL7275,Hue,Da Nang,2025-11-21 08:15,1570000,False,
FL8584,Quy Nhon,Hai Phong,2025-11-21 17:15,1950000,True,2025-11-21 11:15
FL6348,Vinh,Hue,2025-11-21 18:45,840000,True,2025-11-21 14:45
FL2155,Pleiku,Vinh,2025-11-21 06:45,1460000,True,2025-11-21 01:45
FL6603,Buon Ma Thuot,Phu Quoc,2025-11-21 14:30,1550000,False,
FL5354,Nha Trang,Vinh,2025-11-21 19:30,1060000,False,
FL9279,Hai Phong,Buon Ma Thuot,2025-11-22 11:15,630000,False,
FL7575,Quy Nhon,Pleiku,2025-11-22 19:45,1390000,True,2025-11-22 16:45
FL3243,Ho Chi Minh City,Hanoi,2025-11-22 07:15,1940000,False,
FL4388,Da Nang,Phu Quoc,2025-11-22 10:30,1860000,True,2025-11-22 08:30
FL2536,Da Nang,Buon Ma Thuot,2025-11-22 10:45,990000,True,2025-11-22 05:45
FL7328,Hanoi,Hue,2025-11-22 20:45,550000,False,
FL4808,Hue,Hanoi,2025-11-22 16:15,900000,False,
FL9783,Can Tho,Hai Phong,2025-11-22 17:00,1990000,False,
FL6095,Hanoi,Nha Trang,2025-11-22 20:00,1070000,True,2025-11-22 18:00
FL3271,Buon Ma Thuot,Vinh,2025-11-22 12:45,1240000,False,
FL2739,Vinh,Ho Chi Minh City,2025-11-22 10:15,1220000,False,
FL1467,Thanh Hoa,Hai Phong,2025-11-23 08:30,1630000,False,
FL5569,Hai Phong,Da Nang,2025-11-23 15:45,970000,False,
FL7083,Quy Nhon,Hai Phong,2025-11-23 17:15,990000,False,
FL2921,Hanoi,Pleiku,2025-11-23 12:30,510000,False,
FL4830,Can Tho,Nha Trang,2025-11-23 08:00,730000,False,
FL1279,Can Tho,Hai Phong,2025-11-23 10:30,1780000,False,
FL3342,Phu Quoc,Hue,2025-11-23 14:15,1190000,False,
FL7979,Thanh Hoa,Hai Phong,2025-11-23 07:15,1480000,False,
FL3983,Ho Chi Minh City,Thanh Hoa,2025-11-24 18:30,570000,False,
FL4242,Hanoi,Vinh,2025-11-24 08:00,1740000,True,2025-11-24 06:00
FL1437,Hanoi,Can Tho,2025-11-24 12:15,1830000,False,
FL5997,Hue,Quy Nhon,2025-11-24 16:15,1060000,False,
FL8372,Hanoi,Phu Quoc,2025-11-24 10:45,2000000,True,2025-11-24 04:45
FL4299,Thanh Hoa,Hai Phong,2025-11-24 16:45,1420000,True,2025-11-24 14:45
FL5584,Hai Phong,Phu Quoc,2025-11-24 10:30,900000,False,
FL1383,Hue,Hanoi,2025-11-25 13:15,1280000,False,
FL8351,Nha Trang,Ho Chi Minh City,2025-11-25 15:45,1470000,False,
FL5884,Quy Nhon,Hue,2025-11-25 06:30,1770000,False,
FL6139,Ho Chi Minh City,Hue,2025-11-25 11:30,1760000,True,2025-11-25 05:30
FL7007,Buon Ma Thuot,Hanoi,2025-11-25 14:30,500000,True,2025-11-25 08:30
FL9216,Phu Quoc,Thanh Hoa,2025-11-25 17:30,1160000,False,
FL1902,Thanh Hoa,Hanoi,2025-11-25 13:30,1590000,False,
FL2601,Nha Trang,Pleiku,2025-11-25 12:15,1670000,False,
FL1500,Hue,Ho Chi Minh City,2025-11-25 06:15,900000,True,2025-11-25 03:15
FL6606,Ho Chi Minh City,Nha Trang,2025-11-26 11:30,1450000,False,
FL5664,Hai Phong,Hue,2025-11-26 08:15,1130000,True,2025-11-26 04:15
FL9859,Vinh,Ho Chi Minh City,2025-11-26 20:15,1850000,True,2025-11-26 18:15
FL7672,Hanoi,Pleiku,2025-11-26 17:00,1510000,True,2025-11-26 12:00
FL8025,Phu Quoc,Buon Ma Thuot,2025-11-26 15:30,1270000,True,2025-11-26 12:30
FL9221,Hai Phong,Can Tho,2025-11-26 13:15,630000,True,2025-11-26 07:15
FL3469,Can Tho,Quy Nhon,2025-11-27 11:15,1830000,True,2025-11-27 05:15
FL7075,Da Nang,Can Tho,2025-11-27 15:00,760000,True,2025-11-27 11:00
FL2376,Phu Quoc,Thanh Hoa,2025-11-27 08:15,1510000,True,2025-11-27 04:15
FL3217,Pleiku,Thanh Hoa,2025-11-27 20:45,1290000,False,
FL8813,Phu Quoc,Pleiku,2025-11-27 12:00,1010000,True,2025-11-27 06:00
FL5888,Ho Chi Minh City,Buon Ma Thuot,2025-11-27 13:00,1020000,False,
FL6649,Ho Chi Minh City,Phu Quoc,2025-11-27 19:15,1640000,True,2025-11-27 15:15
FL6698,Ho Chi Minh City,Vinh,2025-11-27 17:45,1760000,False,
FL2899,Buon Ma Thuot,Vinh,2025-11-27 06:30,570000,False,
FL4589,Da Nang,Hai Phong,2025-11-27 09:30,780000,False,
FL7944,Phu Quoc,Quy Nhon,2025-11-27 15:00,1530000,True,2025-11-27 10:00
FL7622,Buon Ma Thuot,Can Tho,2025-11-27 12:30,820000,False,
FL9142,Hai Phong,Can Tho,2025-11-28 13:30,1700000,True,2025-11-28 08:30
FL3171,Phu Quoc,Ho Chi Minh City,2025-11-28 18:45,1810000,True,2025-11-28 14:45
FL4143,Hanoi,Ho Chi Minh City,2025-11-28 18:15,1990000,False,
FL2999,Quy Nhon,Thanh Hoa,2025-11-28 20:00,1970000,False,
FL4372,Hai Phong,Pleiku,2025-11-28 14:30,830000,False,
FL8965,Hanoi,Ho Chi Minh City,2025-11-28 16:45,860000,True,2025-11-28 13:45
FL4394,Quy Nhon,Pleiku,2025-11-28 16:45,960000,True,2025-11-28 14:45
FL9496,Thanh Hoa,Pleiku,2025-11-28 13:00,810000,False,
FL6831,Buon Ma Thuot,Hue,2025-11-28 17:30,1530000,True,2025-11-28 12:30
FL4574,Buon Ma Thuot,Hanoi,2025-11-28 07:15,1640000,False,
FL1720,Hanoi,Ho Chi Minh City,2025-11-28 10:15,1530000,True,2025-11-28 08:15
FL1417,Quy Nhon,Vinh,2025-11-29 08:15,1120000,False,
FL7675,Can Tho,Buon Ma Thuot,2025-11-29 06:30,1070000,False,
FL5229,Can Tho,Pleiku,2025-11-29 15:00,1540000,False,
FL4448,Hue,Buon Ma Thuot,2025-11-29 07:30,1210000,False,
FL2765,Hai Phong,Pleiku,2025-11-29 14:45,1040000,False,
FL2758,Hue,Buon Ma Thuot,2025-11-29 11:45,1060000,True,2025-11-29 08:45
FL3434,Hanoi,Vinh,2025-11-29 09:00,1660000,False,
FL8699,Hanoi,Hai Phong,2025-11-29 06:45,1890000,False,
FL2952,Nha Trang,Da Nang,2025-11-29 07:00,830000,False,
FL3185,Hanoi,Buon Ma Thuot,2025-11-29 09:15,1760000,True,2025-11-29 04:15
FL1417,Da Nang,Hanoi,2025-11-29 18:00,1190000,False,
FL9267,Buon Ma Thuot,Nha Trang,2025-11-29 17:45,1130000,True,2025-11-29 15:45
FL7742,Buon Ma Thuot,Hanoi,2025-11-30 06:30,1700000,True,2025-11-30 04:30
FL4653,Ho Chi Minh City,Phu Quoc,2025-11-30 13:45,810000,True,2025-11-30 08:45
FL9261,Ho Chi Minh City,Hue,2025-11-30 18:45,720000,True,2025-11-30 12:45
FL8418,Nha Trang,Hai Phong,2025-11-30 09:00,1850000,False,
FL5356,Nha Trang,Ho Chi Minh City,2025-11-30 18:15,760000,False,
FL9417,Hai Phong,Can Tho,2025-11-30 07:45,1530000,False,
FL5666,Quy Nhon,Can Tho,2025-12-01 14:45,1360000,False,
FL4224,Ho Chi Minh City,Hai Phong,2025-12-01 11:00,1410000,True,2025-12-01 07:00
FL8753,Hue,Vinh,2025-12-01 20:30,920000,False,
FL6703,Pleiku,Nha Trang,2025-12-01 07:30,620000,False,
FL2119,Thanh Hoa,Da Nang,2025-12-01 15:45,1490000,False,
FL8918,Hai Phong,Hanoi,2025-12-01 17:15,1190000,False,
FL7332,Phu Quoc,Can Tho,2025-12-01 15:30,1590000,True,2025-12-01 10:30
FL6044,Phu Quoc,Ho Chi Minh City,2025-12-02 06:45,1470000,True,2025-12-02 00:45
FL6989,Da Nang,Can Tho,2025-12-02 19:15,1480000,False,
FL4494,Buon Ma Thuot,Pleiku,2025-12-02 15:30,1220000,False,
FL2603,Phu Quoc,Vinh,2025-12-02 16:30,1820000,False,
FL9797,Vinh,Hai Phong,2025-12-02 07:30,1050000,False,
FL3883,Ho Chi Minh City,Hue,2025-12-02 17:45,560000,False,
FL8601,Hue,Quy Nhon,2025-12-02 07:45,540000,True,2025-12-02 01:45
FL3534,Hai Phong,Nha Trang,2025-12-02 19:00,600000,False,
FL2386,Buon Ma Thuot,Da Nang,2025-12-02 07:30,1670000,True,2025-12-02 05:30
FL2700,Hue,Buon Ma Thuot,2025-12-03 14:15,670000,True,2025-12-03 10:15
FL5499,Nha Trang,Da Nang,2025-12-03 16:00,910000,True,2025-12-03 13:00
FL4379,Thanh Hoa,Pleiku,2025-12-03 19:00,1740000,False,
FL5172,Vinh,Hanoi,2025-12-03 19:45,640000,True,2025-12-03 17:45
FL6307,Buon Ma Thuot,Hanoi,2025-12-03 08:00,860000,True,2025-12-03 06:00
FL2424,Can Tho,Buon Ma Thuot,2025-12-03 06:00,1760000,True,2025-12-03 04:00
FL3757,Can Tho,Hue,2025-12-03 07:00,1690000,True,2025-12-03 04:00
FL8688,Hanoi,Vinh,2025-12-03 06:30,800000,True,2025-12-03 01:30
FL6363,Pleiku,Thanh Hoa,2025-12-03 09:00,1890000,True,2025-12-03 06:00
FL2674,Nha Trang,Pleiku,2025-12-03 16:00,1840000,True,2025-12-03 12:00
FL3303,Hanoi,Vinh,2025-12-04 06:00,1150000,True,2025-12-04 01:00
FL6183,Pleiku,Hai Phong,2025-12-04 07:30,890000,True,2025-12-04 04:30
FL8437,Da Nang,Quy Nhon,2025-12-04 08:00,1970000,False,
FL6257,Can Tho,Da Nang,2025-12-04 20:45,1510000,False,
FL7753,Ho Chi Minh City,Hai Phong,2025-12-04 10:30,590000,False,
FL8225,Ho Chi Minh City,Pleiku,2025-12-04 08:45,520000,True,2025-12-04 02:45
FL7771,Vinh,Thanh Hoa,2025-12-04 13:00,1940000,True,2025-12-04 11:00
FL4205,Pleiku,Ho Chi Minh City,2025-12-04 15:30,900000,True,2025-12-04 13:30
FL9413,Da Nang,Vinh,2025-12-04 18:00,1780000,False,
FL4253,Hai Phong,Phu Quoc,2025-12-04 18:45,1550000,True,2025-12-04 15:45
FL6377,Quy Nhon,Ho Chi Minh City,2025-12-04 12:00,1030000,False,
FL1114,Buon Ma Thuot,Hanoi,2025-12-05 19:00,1480000,True,2025-12-05 17:00
FL5745,Hai Phong,Can Tho,2025-12-05 12:15,560000,True,2025-12-05 06:15
FL7151,Da Nang,Pleiku,2025-12-05 20:45,1500000,False,
FL4673,Vinh,Phu Quoc,2025-12-05 08:30,870000,True,2025-12-05 03:30
FL4309,Pleiku,Phu Quoc,2025-12-05 13:15,1610000,True,2025-12-05 07:15
FL5645,Vinh,Pleiku,2025-12-05 17:15,1270000,False,
FL9464,Hue,Hai Phong,2025-12-05 14:30,1910000,True,2025-12-05 10:30
FL7536,Can Tho,Da Nang,2025-12-05 20:15,1050000,False,
FL1471,Da Nang,Nha Trang,2025-12-06 19:45,1430000,True,2025-12-06 15:45
FL2925,Buon Ma Thuot,Hai Phong,2025-12-06 11:30,1730000,True,2025-12-06 09:30
FL8275,Can Tho,Thanh Hoa,2025-12-06 18:00,1430000,False,
FL4972,Vinh,Can Tho,2025-12-06 11:30,1400000,True,2025-12-06 08:30
FL6825,Hai Phong,Hanoi,2025-12-06 19:45,1230000,False,
FL3235,Hanoi,Can Tho,2025-12-06 08:30,900000,True,2025-12-06 05:30
FL9956,Quy Nhon,Thanh Hoa,2025-12-07 09:15,780000,False,
FL2008,Can Tho,Nha Trang,2025-12-07 18:00,750000,True,2025-12-07 13:00
FL8369,Hanoi,Pleiku,2025-12-07 19:45,1250000,True,2025-12-07 14:45
FL6633,Pleiku,Ho Chi Minh City,2025-12-07 10:00,1640000,True,2025-12-07 08:00
FL1212,Ho Chi Minh City,Hue,2025-12-07 06:15,1980000,True,2025-12-07 02:15
FL4630,Hai Phong,Ho Chi Minh City,2025-12-07 20:15,930000,True,2025-12-07 16:15
FL6587,Can Tho,Buon Ma Thuot,2025-12-08 13:30,910000,True,2025-12-08 10:30
FL6249,Pleiku,Quy Nhon,2025-12-08 15:15,1510000,True,2025-12-08 09:15
FL2092,Ho Chi Minh City,Vinh,2025-12-08 17:45,1330000,True,2025-12-08 13:45
FL6007,Ho Chi Minh City,Vinh,2025-12-08 19:30,1260000,True,2025-12-08 14:30
FL6072,Phu Quoc,Buon Ma Thuot,2025-12-08 19:45,730000,False,
FL6620,Hai Phong,Da Nang,2025-12-08 19:45,1740000,True,2025-12-08 13:45
FL6409,Da Nang,Vinh,2025-12-08 14:45,920000,True,2025-12-08 10:45
FL7204,Hai Phong,Pleiku,2025-12-09 20:45,1280000,True,2025-12-09 15:45
FL1762,Hai Phong,Ho Chi Minh City,2025-12-09 06:45,1220000,False,
FL3992,Hai Phong,Pleiku,2025-12-09 11:00,1620000,True,2025-12-09 07:00
FL5212,Phu Quoc,Ho Chi Minh City,2025-12-09 13:30,800000,False,
FL8797,Quy Nhon,Hanoi,2025-12-09 12:30,1360000,True,2025-12-09 08:30
FL9070,Vinh,Quy Nhon,2025-12-09 06:45,1760000,True,2025-12-09 02:45
FL1475,Nha Trang,Can Tho,2025-12-09 18:45,520000,True,2025-12-09 15:45
FL4638,Ho Chi Minh City,Da Nang,2025-12-09 20:00,1370000,False,
FL1790,Ho Chi Minh City,Vinh,2025-12-09 13:15,1430000,False,
FL7982,Ho Chi Minh City,Buon Ma Thuot,2025-12-10 07:00,510000,True,2025-12-10 05:00
FL6929,Hanoi,Nha Trang,2025-12-10 17:15,1100000,True,2025-12-10 15:15
FL8173,Ho Chi Minh City,Quy Nhon,2025-12-10 20:45,840000,True,2025-12-10 16:45
FL8460,Pleiku,Nha Trang,2025-12-10 18:15,1780000,False,
FL6474,Phu Quoc,Vinh,2025-12-10 12:30,1910000,True,2025-12-10 08:30
FL3668,Hue,Pleiku,2025-12-10 17:00,1740000,False,
FL3476,Ho Chi Minh City,Quy Nhon,2025-12-10 16:15,1750000,False,
FL6232,Nha Trang,Quy Nhon,2025-12-10 10:00,630000,True,2025-12-10 08:00
FL9534,Hanoi,Hue,2025-12-10 07:45,780000,True,2025-12-10 04:45
FL8621,Quy Nhon,Hue,2025-12-10 09:00,1980000,False,
FL7560,Quy Nhon,Ho Chi Minh City,2025-12-10 12:45,890000,False,
FL1742,Da Nang,Nha Trang,2025-12-10 13:45,580000,False,
FL4899,Hai Phong,Ho Chi Minh City,2025-12-11 10:30,1550000,False,
FL4467,Da Nang,Pleiku,2025-12-11 10:15,1340000,False,
FL9090,Hai Phong,Da Nang,2025-12-11 10:00,1170000,False,
FL1815,Nha Trang,Hai Phong,2025-12-11 10:15,1100000,True,2025-12-11 05:15
FL8905,Can Tho,Hanoi,2025-12-11 12:45,1110000,True,2025-12-11 06:45
FL3620,Hai Phong,Buon Ma Thuot,2025-12-11 15:00,1020000,False,
FL4281,Can Tho,Buon Ma Thuot,2025-12-12 14:30,1350000,False,
FL1964,Ho Chi Minh City,Pleiku,2025-12-12 11:15,1310000,True,2025-12-12 08:15
FL7702,Phu Quoc,Thanh Hoa,2025-12-12 20:00,1540000,True,2025-12-12 17:00
FL5061,Buon Ma Thuot,Vinh,2025-12-12 18:15,1620000,False,
FL7529,Da Nang,Can Tho,2025-12-12 14:00,1910000,False,
FL9867,Hue,Vinh,2025-12-12 14:00,1640000,False,
FL7193,Quy Nhon,Vinh,2025-12-12 08:30,1030000,False,
FL7939,Nha Trang,Hai Phong,2025-12-12 09:45,1110000,False,
FL2384,Hanoi,Buon Ma Thuot,2025-12-12 10:00,1520000,True,2025-12-12 04:00
FL6937,Pleiku,Nha Trang,2025-12-13 06:15,1540000,True,2025-12-13 03:15
FL1618,Pleiku,Hanoi,2025-12-13 09:00,1900000,False,
FL4494,Quy Nhon,Phu Quoc,2025-12-13 10:00,1690000,False,
FL2996,Can Tho,Quy Nhon,2025-12-13 12:30,1180000,False,
FL3594,Ho Chi Minh City,Thanh Hoa,2025-12-13 15:30,1240000,True,2025-12-13 12:30
FL6005,Vinh,Ho Chi Minh City,2025-12-13 16:30,1160000,False,
FL7070,Nha Trang,Pleiku,2025-12-13 07:30,1840000,False,
FL6601,Quy Nhon,Nha Trang,2025-12-13 17:30,1750000,False,
FL6990,Can Tho,Pleiku,2025-12-13 08:15,1730000,False,
FL1371,Hai Phong,Vinh,2025-12-13 15:15,980000,True,2025-12-13 12:15
FL4060,Hue,Vinh,2025-12-14 13:30,760000,True,2025-12-14 08:30
FL5170,Nha Trang,Ho Chi Minh City,2025-12-14 20:30,650000,True,2025-12-14 17:30
FL3191,Phu Quoc,Hai Phong,2025-12-14 12:15,1890000,False,
FL6451,Hue,Vinh,2025-12-14 16:15,580000,False,
FL4077,Phu Quoc,Pleiku,2025-12-14 17:15,1250000,False,
FL2470,Pleiku,Thanh Hoa,2025-12-14 18:00,1360000,True,2025-12-14 13:00
FL7783,Vinh,Pleiku,2025-12-14 09:15,1140000,True,2025-12-14 04:15
FL2344,Hue,Vinh,2025-12-14 12:45,1150000,False,
FL2238,Da Nang,Thanh Hoa,2025-12-14 12:45,990000,True,2025-12-14 06:45
FL2922,Hue,Da Nang,2025-12-15 07:15,1170000,False,
FL6385,Hai Phong,Thanh Hoa,2025-12-15 15:00,1580000,True,2025-12-15 12:00
FL9846,Buon Ma Thuot,Quy Nhon,2025-12-15 12:00,1740000,False,
FL5757,Phu Quoc,Hai Phong,2025-12-15 17:00,1770000,False,
FL8048,Thanh Hoa,Hai Phong,2025-12-15 18:00,1690000,True,2025-12-15 14:00
FL2997,Buon Ma Thuot,Hue,2025-12-15 10:30,1030000,False,
FL6490,Hanoi,Vinh,2025-12-16 11:15,1620000,False,
FL5333,Phu Quoc,Nha Trang,2025-12-16 11:45,1760000,False,
FL4176,Hai Phong,Quy Nhon,2025-12-16 06:00,1310000,True,2025-12-16 03:00
FL1025,Hai Phong,Can Tho,2025-12-16 11:00,1690000,True,2025-12-16 08:00
FL2605,Quy Nhon,Hue,2025-12-16 15:45,1060000,False,
FL1285,Hai Phong,Phu Quoc,2025-12-16 09:00,1910000,False,
